epoch,acc,loss,val_acc,val_loss
0,0.7991610244333235,0.4505739339597442,0.811816192690601,0.4229982990274283
1,0.8237415366148928,0.407721656782858,0.8293216631501196,0.37947227928127186
2,0.8294818957553107,0.3900867567970923,0.7724288845479619,0.4475524237693269
3,0.8428760671004991,0.3708296806971256,0.8665207881374485,0.33472153837884283
4,0.846335001471887,0.36361025395307744,0.7943107224919342,0.5066933136278482
5,0.8522225493433057,0.35457398734760875,0.8796498908516615,0.31842060162149843
6,0.8591404180158964,0.33971494827545634,0.8577680527772632,0.3323754901046043
7,0.8631145127878703,0.3294898108029527,0.8708971553610503,0.31860253948481915
8,0.8655431262703548,0.320613016319303,0.8708971554914763,0.32070439287687547
9,0.8719458345949983,0.308787137691084,0.899343544988194,0.2878107004014355
10,0.8803355902091243,0.296478645070567,0.8884026262118467,0.30440998677351805
11,0.8833529584576952,0.2813676596477448,0.8621444205225688,0.3288414670028102
12,0.8881365911098028,0.2708473487710265,0.8621444203921429,0.33771967353132154
13,0.8943185163028528,0.2572539146328309,0.8774617069137958,0.32612992037307775
14,0.8952016485309404,0.2465553110948478,0.886214442143555,0.30812790037766585
15,0.9041801589462454,0.23359419144021085,0.8599562364542771,0.34613709161526784
16,0.9125699146305564,0.21849138584247854,0.859956236584703,0.341249467246642
17,0.9122755372387401,0.21184155262824644,0.8905908096280087,0.31492610080106515
18,0.9208124816189592,0.19763357377610277,0.8840262583361151,0.3312296095901297
19,0.9277303503441888,0.18361212831228524,0.8708971553610503,0.33589759513866196
20,0.9303061524699427,0.17301349296249077,0.8555798687089715,0.41590509210719323
21,0.9332499263705595,0.16536216410619917,0.8555798689698234,0.43569124684031213
22,0.9397998233735649,0.15511191926056545,0.8512035010940919,0.44492596105001947
23,0.9425228142303195,0.1507638466947739,0.849015317417078,0.43708731067780593
24,0.9466440977157479,0.13831146911536732,0.8796498908516615,0.35434536560880797
