epoch,acc,loss,val_acc,val_loss
0,0.5263574064312072,0.6922968375915343,0.6564551426232252,0.6805337701375949
1,0.5271481286241434,0.691849955145032,0.6564551426232252,0.6807353131358942
2,0.5271481286241434,0.69165814576428,0.6564551427536511,0.6700179194725838
3,0.5271481286241434,0.6919643545251303,0.6564551423623735,0.6778690571075456
4,0.5271481286241434,0.6918773178873279,0.6564551422971604,0.6790203641227872
5,0.5271481286241434,0.691859309398066,0.6564551427536511,0.675593054268501
6,0.5271481286241434,0.6918565091108987,0.6564551422971604,0.6762716826255264
7,0.5271481286241434,0.6919128351860067,0.6564551427536511,0.679529767328592
8,0.5271481286241434,0.691814252716903,0.6564551426232252,0.6812178967296425
9,0.5271481286241434,0.6918354615074243,0.6564551426232252,0.6778371184086122
10,0.5271481286241434,0.691828332264045,0.6564551422971604,0.6782061052009366
11,0.5271481286241434,0.6917799309673721,0.6564551424927993,0.6781403604951938
12,0.5271481286241434,0.6917557448667165,0.6564551427536511,0.6774841758302317
13,0.5271481286241434,0.6918065956095111,0.6564551427536511,0.680958704040661
14,0.5271481286241434,0.6917839633457021,0.6564551424927993,0.680531739666895
15,0.5271481286241434,0.6917611578922241,0.6564551422971604,0.6762301421008955
16,0.5271481286241434,0.6917539520457222,0.6564551426232252,0.677871112489596
17,0.5271481286241434,0.691777838740653,0.6564551427536511,0.6793016317897604
18,0.5271481286241434,0.6917582914335324,0.6564551427536511,0.6783058352491266
19,0.5271481286241434,0.6917844384861546,0.6564551426232252,0.6775098457378163
20,0.5271481286241434,0.691781474215518,0.6564551424927993,0.6775025048454167
21,0.5271481286241434,0.6917664219846711,0.6564551422971604,0.6780908313830519
22,0.5271481286241434,0.691769325613787,0.6564551423623735,0.6773287447850084
23,0.5271481286241434,0.6917700319775293,0.6564551426232252,0.6780087141813282
24,0.5271481286241434,0.6917193298535907,0.6564551424927993,0.6764591268428828
