epoch,acc,loss,val_acc,val_loss
0,0.6962808481388139,0.5952594060553086,0.6373165625946077,0.588189381348512
1,0.7099756691329049,0.5712295464521321,0.6981132060476819,0.5392222746863056
2,0.7176920403322081,0.5654395977904658,0.6415094349619228,0.6519791286446514
3,0.7245742092706032,0.5588676172948605,0.7085953883405002,0.530758873846546
4,0.7290232881722369,0.5496432066668144,0.7274633131187167,0.5282029217144228
5,0.7287452207450283,0.5462155368123405,0.6729559755925113,0.6135121467728285
6,0.7336114007895466,0.5398144073812838,0.700209644355614,0.5444268178140093
7,0.7368091762459522,0.5362443429668786,0.696016769739067,0.6082130739274015
8,0.7381995133985693,0.5338879185954357,0.6939203350548974,0.5778660106958833
9,0.7380604796787497,0.5281342612275822,0.7085953872158842,0.5328243411062149
10,0.7416058394326325,0.5234634686622679,0.7400419269717714,0.5207316398120776
11,0.7464720194771508,0.5184761889846035,0.6981132071722979,0.5687439024323437
12,0.7500868960847281,0.5131701762720989,0.7023060801643995,0.5474994558708223
13,0.7532151547040133,0.5062777888414385,0.7023060781650823,0.558946399693719
14,0.7594021550350235,0.4970907478499089,0.6939203361795133,0.5954723528096261
15,0.7688564477051386,0.48648388823122046,0.6876310268787967,0.5586301252027228
16,0.7700382342925286,0.48114526574297584,0.7002096418564675,0.6056274586753525
17,0.7815085158316593,0.46502528303731094,0.6939203336803669,0.6209335699521271
18,0.788738269046814,0.4535745598166031,0.6876310266288821,0.6651531486641186
19,0.7950643031100743,0.44134274284003466,0.685534590570182,0.6292069012638908
20,0.8030587417573037,0.43013482699387595,0.6813417187026961,0.6649720345153248
21,0.8129301355785904,0.4152639889700528,0.6834381547613964,0.7724489445956249
22,0.8216892596703252,0.3978013361747538,0.6876310255042661,0.7459111968426334
23,0.8293361140159339,0.38396178707091977,0.6771488452107651,0.7128192380039448
24,0.8342022940728827,0.37481101963476127,0.6876310255042661,0.7254414204781411
